seed,sigma,health,bal_acc,macro_f1,dispersion,epsilon,route,rc_mode,rc_certified,iid_rc_mode,s_bacc_mode,cluster_se,iid_se,teacher_test_bal_acc,test_health,test_health_region,cluster_interval_contains_test_estimate,hard,hard_mf1,kd,kd_mf1,hakd,hakd_mf1,ctkd_global,ctkd_global_mf1,kd_meanmatched,kd_meanmatched_mf1,hakd_class,hakd_class_mf1,hakd_confidence,hakd_confidence_mf1,kd_gain,hakd_gain_hard,hakd_gain_kd,tcrd,rc_tcrd,t_bacc,s_bacc,tcrd_mf1,rc_tcrd_mf1,t_bacc_mf1,s_bacc_mf1,w_1_1_1_mode,w_1_1_1,w_1_1_1_mf1,w_1_0_0_mode,w_1_0_0,w_1_0_0_mf1,w_0_1_0_mode,w_0_1_0,w_0_1_0_mf1,w_0_0_1_mode,w_0_0_1,w_0_0_1_mf1,w_1_1_0_mode,w_1_1_0,w_1_1_0_mf1,w_1_0_1_mode,w_1_0_1,w_1_0_1_mf1,w_0_1_1_mode,w_0_1_1,w_0_1_1_mf1,w_2_1_1_mode,w_2_1_1,w_2_1_1_mf1,w_1_2_1_mode,w_1_2_1,w_1_2_1_mf1,w_1_1_2_mode,w_1_1_2,w_1_1_2_mf1,bal_acc_prediction,bal_acc_squared_error,health_prediction,health_squared_error,bal_acc+macro_f1+dispersion_prediction,bal_acc+macro_f1+dispersion_squared_error
3,4.0,0.5895709844768772,0.6210757231069223,0.5805556258977065,0.5670816044260027,0.6884773921257147,hakd,hard,False,hard,hakd,0.017750902705354055,0.014096710088855467,0.6349982237525277,0.594324551541268,hakd,True,0.6806016696726239,0.694709857977981,0.6708245517252373,0.6445343627842913,0.6938975509418667,0.6857922663391349,0.6724902107130495,0.6472058401110938,0.6985836134338963,0.6918913945330522,0.6926671295157676,0.6830683510193448,0.7011978853546118,0.6979884819197775,-0.009777117947386671,0.013295881269242749,0.02307299921662942,0.6938975509418667,0.6806016696726239,0.6708245517252373,0.6938975509418667,0.6857922663391349,0.694709857977981,0.6445343627842913,0.6857922663391349,hakd,0.6938975509418667,0.6857922663391349,kd,0.6708245517252373,0.6445343627842913,hakd,0.6938975509418667,0.6857922663391349,hakd,0.6938975509418667,0.6857922663391349,kd,0.6708245517252373,0.6445343627842913,hakd,0.6938975509418667,0.6857922663391349,hakd,0.6938975509418667,0.6857922663391349,hakd,0.6938975509418667,0.6857922663391349,hakd,0.6938975509418667,0.6857922663391349,hakd,0.6938975509418667,0.6857922663391349,-0.0016519697284744332,6.601803357929271e-05,0.005156246846971486,0.00022300538408137564,-0.0011373774524467625,7.464511581990449e-05
3,8.0,0.5421751690593217,0.556772747347983,0.5289505468285989,0.5408022130013832,0.3238927928737457,hakd,hakd,True,hakd,hakd,0.0174374593987082,0.015063052114734974,0.6037335640177807,0.5840452852658586,hakd,False,0.6806016696726239,0.694709857977981,0.6474184349437977,0.627493334595068,0.6719848056830809,0.6712571700217888,0.6432260354611867,0.6213975951409674,0.6873635790703393,0.6849411773350719,0.6826864120484233,0.6766079543430923,0.681605434520231,0.6810472542518756,-0.03318323472882623,-0.008616863989542978,0.02456637073928325,0.6719848056830809,0.6719848056830809,0.6474184349437977,0.6719848056830809,0.6712571700217888,0.6712571700217888,0.627493334595068,0.6712571700217888,hakd,0.6719848056830809,0.6712571700217888,hakd,0.6719848056830809,0.6712571700217888,hakd,0.6719848056830809,0.6712571700217888,hakd,0.6719848056830809,0.6712571700217888,hakd,0.6719848056830809,0.6712571700217888,hakd,0.6719848056830809,0.6712571700217888,hakd,0.6719848056830809,0.6712571700217888,hakd,0.6719848056830809,0.6712571700217888,hakd,0.6719848056830809,0.6712571700217888,hakd,0.6719848056830809,0.6712571700217888,-0.04119792926732045,6.423532854536914e-05,-0.04204687002097667,7.856403059225489e-05,-0.040737789906444576,5.7071303931680194e-05
4,0.5,0.6206881922727141,0.6842627267651641,0.6425321405094101,0.5352697095435685,31.303669169923868,kd,hard,False,kd,hakd,0.01863761212134609,0.014292371495030636,0.7085497423302544,0.6504082128630272,kd,True,0.6961464681140807,0.7017437805161592,0.724668547667195,0.7017194537969066,0.7129065301005629,0.7010348288509842,0.7184868364121623,0.6950728757921852,0.7172924950128436,0.7057477159749158,0.7212536834362647,0.7026907052878055,0.7135775332021642,0.7038684634021256,0.028522079553114366,0.016760061986482278,-0.011762017566632088,0.724668547667195,0.6961464681140807,0.724668547667195,0.7129065301005629,0.7017194537969066,0.7017437805161592,0.7017194537969066,0.7010348288509842,kd,0.724668547667195,0.7017194537969066,kd,0.724668547667195,0.7017194537969066,kd,0.724668547667195,0.7017194537969066,hakd,0.7129065301005629,0.7010348288509842,kd,0.724668547667195,0.7017194537969066,kd,0.724668547667195,0.7017194537969066,hakd,0.7129065301005629,0.7010348288509842,kd,0.724668547667195,0.7017194537969066,kd,0.724668547667195,0.7017194537969066,hakd,0.7129065301005629,0.7010348288509842,0.03977208880068693,0.00012656270807046824,0.038304442456243246,9.56946239685121e-05,0.040066705215793405,0.00013327838169138745
4,1.0,0.6164604781831824,0.6802959092689349,0.642114570923766,0.5269709543568465,4.3525929589290735,kd,hard,False,hard,hakd,0.018883961065213336,0.01456102420298506,0.679760229363648,0.6320854571627704,kd,True,0.6961464681140807,0.7017437805161592,0.6976046847388461,0.6729586997035509,0.7090900887668289,0.6912717681127619,0.7000489464347525,0.6753673032754893,0.7070233508225391,0.694426029198849,0.7091040368639668,0.691783264592834,0.7007518309012406,0.6887151512817896,0.0014582166247654182,0.012943620652748233,0.011485404027982815,0.6976046847388461,0.6961464681140807,0.6976046847388461,0.7090900887668289,0.6729586997035509,0.7017437805161592,0.6729586997035509,0.6912717681127619,kd,0.6976046847388461,0.6729586997035509,kd,0.6976046847388461,0.6729586997035509,kd,0.6976046847388461,0.6729586997035509,hakd,0.7090900887668289,0.6912717681127619,kd,0.6976046847388461,0.6729586997035509,kd,0.6976046847388461,0.6729586997035509,hakd,0.7090900887668289,0.6912717681127619,kd,0.6976046847388461,0.6729586997035509,kd,0.6976046847388461,0.6729586997035509,hakd,0.7090900887668289,0.6912717681127619,0.03737364008478857,0.0012899176423127815,0.03419672977629096,0.0010718102433726108,0.04005507067326927,0.0014897171424415082
4,2.0,0.5823336693146564,0.6185720356991076,0.5793280040567564,0.5491009681881052,1.5505155007745814,hakd,hard,False,hard,hakd,0.018241793469170233,0.014621945862917804,0.6460352960867901,0.6136584635100343,kd,True,0.6961464681140807,0.7017437805161592,0.6786061666530032,0.6570528948806568,0.6972977554380501,0.6870717773704063,0.6830835058342898,0.6593087037910476,0.6989459793044398,0.6886614659483675,0.70359368452934,0.6876549394404058,0.6940304136834818,0.6892704413238295,-0.017540301461077434,0.0011512873239694077,0.018691588785046842,0.6972977554380501,0.6961464681140807,0.6786061666530032,0.6972977554380501,0.6870717773704063,0.7017437805161592,0.6570528948806568,0.6870717773704063,hakd,0.6972977554380501,0.6870717773704063,kd,0.6786061666530032,0.6570528948806568,hakd,0.6972977554380501,0.6870717773704063,hakd,0.6972977554380501,0.6870717773704063,hakd,0.6972977554380501,0.6870717773704063,hakd,0.6972977554380501,0.6870717773704063,hakd,0.6972977554380501,0.6870717773704063,hakd,0.6972977554380501,0.6870717773704063,hakd,0.6972977554380501,0.6870717773704063,hakd,0.6972977554380501,0.6870717773704063,5.366117359549387e-05,0.00030954752119026724,0.001038592175959474,0.0003451752887763305,-0.0011941607256306316,0.0002671963169430333
4,4.0,0.5881879685694071,0.6308842278943027,0.5928774648125356,0.5408022130013832,0.6884773921257147,hakd,hard,False,hard,hard,0.01894062943782942,0.01492041329945033,0.6352562635495801,0.6011371002845003,kd,True,0.6961464681140807,0.7017437805161592,0.676673003087938,0.6586736270984282,0.6891704981235539,0.6826812925921594,0.672717934747955,0.6529372147294005,0.6934016106920988,0.6872302914614535,0.6916097071924359,0.6807534408332186,0.7040181051993951,0.7001935536901159,-0.019473465026142667,-0.0069759699905267425,0.012497495035615924,0.6891704981235539,0.6961464681140807,0.676673003087938,0.6961464681140807,0.6826812925921594,0.7017437805161592,0.6586736270984282,0.7017437805161592,hakd,0.6891704981235539,0.6826812925921594,kd,0.676673003087938,0.6586736270984282,hakd,0.6891704981235539,0.6826812925921594,hakd,0.6891704981235539,0.6826812925921594,kd,0.676673003087938,0.6586736270984282,hakd,0.6891704981235539,0.6826812925921594,hakd,0.6891704981235539,0.6826812925921594,hakd,0.6891704981235539,0.6826812925921594,hakd,0.6891704981235539,0.6826812925921594,hakd,0.6891704981235539,0.6826812925921594,0.007497956654426281,0.0007274575874710647,0.006726720268755531,0.0006864497094869997,0.007961053177087188,0.0007526527890433502
4,8.0,0.5483324430255936,0.5834514970459072,0.5594711432341932,0.5020746887966805,0.3238927928737457,hakd,hakd,True,hakd,hard,0.017283900216750112,0.015115703342124583,0.5838685559791222,0.5706813481871699,hakd,True,0.6961464681140807,0.7017437805161592,0.6300449413382886,0.6100370298699739,0.673810725460458,0.6698051282051282,0.6262811611876264,0.6061069332613727,0.678634205174801,0.6720324014850355,0.6718538643630104,0.6606949400616409,0.6742904403727388,0.66996633979903,-0.06610152677579206,-0.022335742653622703,0.04376578412216936,0.673810725460458,0.673810725460458,0.6300449413382886,0.6961464681140807,0.6698051282051282,0.6698051282051282,0.6100370298699739,0.7017437805161592,hakd,0.673810725460458,0.6698051282051282,hakd,0.673810725460458,0.6698051282051282,hakd,0.673810725460458,0.6698051282051282,hakd,0.673810725460458,0.6698051282051282,hakd,0.673810725460458,0.6698051282051282,hakd,0.673810725460458,0.6698051282051282,hakd,0.673810725460458,0.6698051282051282,hakd,0.673810725460458,0.6698051282051282,hakd,0.673810725460458,0.6698051282051282,hakd,0.673810725460458,0.6698051282051282,-0.02118119798352476,0.002017835938805399,-0.031997527439447324,0.0011630827707334024,-0.01039488470599555,0.003103229970692423
5,0.5,0.6201820127943005,0.6813124671883203,0.6425807357865594,0.5366528354080221,31.410917366067462,kd,hard,False,kd,hakd,0.018683865417782382,0.014890761306308746,0.7039058799484432,0.6533358995461003,kd,True,0.6699693056466453,0.6765239782913817,0.7117975140505729,0.6864217344935769,0.7234602581707383,0.7103204823508031,0.7091759122624839,0.6819601084520451,0.7223444103997013,0.7089185261955167,0.7165789359822193,0.703230015268939,0.7181160732178317,0.7112689388757164,0.04182820840392765,0.05349095252409308,0.011662744120165436,0.7117975140505729,0.6699693056466453,0.7117975140505729,0.7234602581707383,0.6864217344935769,0.6765239782913817,0.6864217344935769,0.7103204823508031,kd,0.7117975140505729,0.6864217344935769,kd,0.7117975140505729,0.6864217344935769,kd,0.7117975140505729,0.6864217344935769,hakd,0.7234602581707383,0.7103204823508031,kd,0.7117975140505729,0.6864217344935769,kd,0.7117975140505729,0.6864217344935769,hakd,0.7234602581707383,0.7103204823508031,kd,0.7117975140505729,0.6864217344935769,kd,0.7117975140505729,0.6864217344935769,hakd,0.7234602581707383,0.7103204823508031,0.035151385707999604,4.457996131285982e-05,0.03589142570168089,3.5245388853696285e-05,0.036325589654111326,3.027881310583013e-05
5,1.0,0.6149434199197288,0.6694376807246485,0.6276747367108865,0.5477178423236515,4.3700538328001395,kd,hard,False,hard,hakd,0.01925684484237604,0.014759478507044337,0.6855318238645679,0.6391116343017553,kd,True,0.6699693056466453,0.6765239782913817,0.7048197649660235,0.6809053878399824,0.7124151443314933,0.6948915321191228,0.7062278823031097,0.6757602290856369,0.7112992965604561,0.6937522306077857,0.706930766769598,0.6923325393259496,0.6974553831684611,0.6897197215325246,0.034850459319378246,0.04244583868484808,0.007595379365469834,0.7048197649660235,0.6699693056466453,0.7048197649660235,0.7124151443314933,0.6809053878399824,0.6765239782913817,0.6809053878399824,0.6948915321191228,kd,0.7048197649660235,0.6809053878399824,kd,0.7048197649660235,0.6809053878399824,kd,0.7048197649660235,0.6809053878399824,hakd,0.7124151443314933,0.6948915321191228,kd,0.7048197649660235,0.6809053878399824,kd,0.7048197649660235,0.6809053878399824,hakd,0.7124151443314933,0.6948915321191228,kd,0.7048197649660235,0.6809053878399824,kd,0.7048197649660235,0.6809053878399824,hakd,0.7124151443314933,0.6948915321191228,0.02809527435218705,4.563252394096592e-05,0.030836968331020634,1.6108109913627766e-05,0.028792878266362572,3.669428821385449e-05
5,2.0,0.5988224841829459,0.6408298959192686,0.5982378332547421,0.5573997233748271,1.5564007857753206,hakd,hard,False,hard,hakd,0.01949565472102972,0.014132848208123099,0.6617384338962672,0.6219016817504435,kd,True,0.6699693056466453,0.6765239782913817,0.6926200902698074,0.6642168206892264,0.7043742086589787,0.6868408461449911,0.688647586808402,0.6559866585181373,0.7065985743336795,0.6901812082086162,0.6997795204359548,0.6771122630501519,0.6830689884270645,0.6791221196866138,0.022650784623162168,0.034404903012333454,0.011754118389171286,0.7043742086589787,0.6699693056466453,0.6926200902698074,0.7043742086589787,0.6868408461449911,0.6765239782913817,0.6642168206892264,0.6868408461449911,hakd,0.7043742086589787,0.6868408461449911,kd,0.6926200902698074,0.6642168206892264,hakd,0.7043742086589787,0.6868408461449911,hakd,0.7043742086589787,0.6868408461449911,kd,0.6926200902698074,0.6642168206892264,hakd,0.7043742086589787,0.6868408461449911,hakd,0.7043742086589787,0.6868408461449911,kd,0.6926200902698074,0.6642168206892264,hakd,0.7043742086589787,0.6868408461449911,hakd,0.7043742086589787,0.6868408461449911,0.011096255814259945,0.0001335071359957514,0.015282680298400072,5.42889613405779e-05,0.011238418776319821,0.00013024209422217363
5,4.0,0.5816360418632818,0.6178676366424173,0.5820888983526838,0.5449515905947442,0.6910224771003589,hakd,hard,False,hard,hard,0.01792610130305149,0.014335851784633612,0.6301914675219981,0.6027413557090292,kd,True,0.6699693056466453,0.6765239782913817,0.6616267779554025,0.6388122162169348,0.6791278681842196,0.6730024762606664,0.657425483002678,0.6348889258886549,0.6756591329862819,0.6697587133078811,0.6832102484924669,0.672537619132164,0.6774555909666429,0.666728514447552,-0.008342527691242774,0.0091585625375743,0.017501090228817073,0.6791278681842196,0.6699693056466453,0.6616267779554025,0.6699693056466453,0.6730024762606664,0.6765239782913817,0.6388122162169348,0.6765239782913817,hakd,0.6791278681842196,0.6730024762606664,kd,0.6616267779554025,0.6388122162169348,hakd,0.6791278681842196,0.6730024762606664,hakd,0.6791278681842196,0.6730024762606664,hakd,0.6791278681842196,0.6730024762606664,hakd,0.6791278681842196,0.6730024762606664,hakd,0.6791278681842196,0.6730024762606664,hakd,0.6791278681842196,0.6730024762606664,hakd,0.6791278681842196,0.6730024762606664,hakd,0.6791278681842196,0.6730024762606664,-0.0025481376183444614,3.357495631690251e-05,-0.0012996619713559997,4.960195754835625e-05,-0.002219867046427834,3.748697337156569e-05
5,8.0,0.5777472787569656,0.5997349232935844,0.5525940499067733,0.5809128630705394,0.32506397810152254,hakd,hard,False,hakd,hard,0.017973953722938564,0.014604553425849294,0.5828645064764716,0.5720031743237888,hakd,True,0.6699693056466453,0.6765239782913817,0.6201702578746972,0.5953699069380939,0.6535495487648249,0.6436938219697831,0.6106483331739265,0.5852650095742193,0.6596341214862181,0.6484952395403513,0.6483331739265089,0.6429998995792688,0.6500134926490682,0.6421442266846802,-0.0497990477719481,-0.016419756881820402,0.0333792908901277,0.6535495487648249,0.6699693056466453,0.6201702578746972,0.6699693056466453,0.6436938219697831,0.6765239782913817,0.5953699069380939,0.6765239782913817,hakd,0.6535495487648249,0.6436938219697831,hakd,0.6535495487648249,0.6436938219697831,hakd,0.6535495487648249,0.6436938219697831,hakd,0.6535495487648249,0.6436938219697831,hakd,0.6535495487648249,0.6436938219697831,hakd,0.6535495487648249,0.6436938219697831,hakd,0.6535495487648249,0.6436938219697831,hakd,0.6535495487648249,0.6436938219697831,hakd,0.6535495487648249,0.6436938219697831,hakd,0.6535495487648249,0.6436938219697831,-0.01332276880550871,0.0013305189272375085,-0.005051735823263832,0.002002321926632862,-0.014216367993646783,0.0012661271002051336
6,0.5,0.6268805373212123,0.7000666650000417,0.6632858736579247,0.5172890733056708,31.303669169923868,kd,kd,True,kd,kd,0.018954943381128988,0.014526839877195816,0.719628516628409,0.6572409453626521,kd,True,0.6739897734829025,0.6873874127560825,0.7303353179482975,0.7064822163873369,0.7203040030469475,0.7110709978581179,0.7267190602739976,0.7030928052264332,0.7232953005729538,0.7071215675541481,0.7269232291040426,0.7167730380715603,0.7133963502668926,0.7084705240683459,0.05634554446539508,0.04631422956404507,-0.010031314901350008,0.7303353179482975,0.7303353179482975,0.7303353179482975,0.7303353179482975,0.7064822163873369,0.7064822163873369,0.7064822163873369,0.7064822163873369,kd,0.7303353179482975,0.7064822163873369,kd,0.7303353179482975,0.7064822163873369,kd,0.7303353179482975,0.7064822163873369,hakd,0.7203040030469475,0.7110709978581179,kd,0.7303353179482975,0.7064822163873369,kd,0.7303353179482975,0.7064822163873369,hakd,0.7203040030469475,0.7110709978581179,kd,0.7303353179482975,0.7064822163873369,kd,0.7303353179482975,0.7064822163873369,hakd,0.7203040030469475,0.7110709978581179,0.04621904440220419,0.00010254600352980517,0.041481696685410574,0.00022093397082655037,0.04796630071644332,7.02117258043472e-05
6,1.0,0.6235440942182288,0.6857710223911068,0.6412927955332891,0.5435684647302905,4.3525929589290735,kd,hard,False,kd,hakd,0.020428270065307393,0.014068504930700845,0.7024442474631543,0.6514638836031134,kd,True,0.6739897734829025,0.6873874127560825,0.7121664981508808,0.6835816850840235,0.7200216964074256,0.7031253994463674,0.7094798526853219,0.6807886542362688,0.7213849805751398,0.7087891793013684,0.7210965538521797,0.7076982218966973,0.7261109659370389,0.7232873072380718,0.03817672466797839,0.04603192292452318,0.007855198256544793,0.7121664981508808,0.6739897734829025,0.7121664981508808,0.7200216964074256,0.6835816850840235,0.6873874127560825,0.6835816850840235,0.7031253994463674,kd,0.7121664981508808,0.6835816850840235,kd,0.7121664981508808,0.6835816850840235,kd,0.7121664981508808,0.6835816850840235,hakd,0.7200216964074256,0.7031253994463674,kd,0.7121664981508808,0.6835816850840235,kd,0.7121664981508808,0.6835816850840235,hakd,0.7200216964074256,0.7031253994463674,kd,0.7121664981508808,0.6835816850840235,kd,0.7121664981508808,0.6835816850840235,kd,0.7121664981508808,0.6835816850840235,0.03755935437737298,3.811460757222045e-07,0.038217480676849346,1.6610522590894023e-09,0.037306160418087084,7.578821131888129e-07
6,2.0,0.6033063165772035,0.6540380657150239,0.6178449227441107,0.5380359612724758,1.5505155007745814,kd,hard,False,hard,hakd,0.01968027042730742,0.014488421851510346,0.6772973227623836,0.6362689364233243,kd,True,0.6739897734829025,0.6873874127560825,0.7035602375617133,0.6768589229554159,0.7178058703840339,0.7051814213501727,0.6999439798874132,0.6719573576188645,0.7165688307281703,0.7030586830474963,0.7154231653413129,0.6989783141642132,0.7090989842369423,0.6983635158509786,0.02957046407881081,0.04381609690113142,0.014245632822320609,0.7035602375617133,0.6739897734829025,0.7035602375617133,0.7178058703840339,0.6768589229554159,0.6873874127560825,0.6768589229554159,0.7051814213501727,kd,0.7035602375617133,0.6768589229554159,kd,0.7035602375617133,0.6768589229554159,kd,0.7035602375617133,0.6768589229554159,hakd,0.7178058703840339,0.7051814213501727,kd,0.7035602375617133,0.6768589229554159,hakd,0.7178058703840339,0.7051814213501727,hakd,0.7178058703840339,0.7051814213501727,kd,0.7035602375617133,0.6768589229554159,kd,0.7035602375617133,0.6768589229554159,hakd,0.7178058703840339,0.7051814213501727,0.01833688387335207,0.00012619332423247442,0.01841780907613645,0.0001243817136086774,0.019525613650486225,0.0001008990201274126
6,4.0,0.5751257527904334,0.6219763672574853,0.5916443212659591,0.5117565698478561,0.6884773921257147,hakd,hard,False,hakd,hakd,0.02009753400921288,0.015202452994337272,0.6435925999936237,0.609063734345919,kd,True,0.6739897734829025,0.6873874127560825,0.6744877063179756,0.6459243015997062,0.6905055302781876,0.6855855562433727,0.6694532260525404,0.64429364536562,0.6890822550600281,0.6833945806986838,0.7056054840502086,0.6901243207696656,0.7031326145224172,0.6954668786789563,0.000497932835073156,0.016515756795285164,0.016017823960212008,0.6905055302781876,0.6739897734829025,0.6744877063179756,0.6905055302781876,0.6855855562433727,0.6873874127560825,0.6459243015997062,0.6855855562433727,hakd,0.6905055302781876,0.6855855562433727,kd,0.6744877063179756,0.6459243015997062,hakd,0.6905055302781876,0.6855855562433727,hakd,0.6905055302781876,0.6855855562433727,kd,0.6744877063179756,0.6459243015997062,hakd,0.6905055302781876,0.6855855562433727,hakd,0.6905055302781876,0.6855855562433727,hakd,0.6905055302781876,0.6855855562433727,hakd,0.6905055302781876,0.6855855562433727,hakd,0.6905055302781876,0.6855855562433727,-0.0010847243681944008,2.5048038230546846e-06,-0.00915270377355018,9.313478695170093e-05,-0.0001634770621512724,4.374630521464289e-07
6,8.0,0.556751191489748,0.5749688757781056,0.5392681011807651,0.5560165975103735,0.3238927928737457,hakd,hakd,True,hakd,hard,0.019142606983926173,0.01489082495246168,0.5978158703157166,0.5868560683120486,hakd,True,0.6739897734829025,0.6873874127560825,0.6431416352407499,0.6189408182274351,0.6858229548104425,0.681252328014248,0.6389542883851633,0.6147552502344722,0.6884658345630431,0.6823578573831259,0.6813846845338944,0.6693458119250799,0.6795362770080705,0.668799581865084,-0.0308481382421526,0.011833181327540077,0.04268131956969268,0.6858229548104425,0.6858229548104425,0.6431416352407499,0.6739897734829025,0.681252328014248,0.681252328014248,0.6189408182274351,0.6873874127560825,hakd,0.6858229548104425,0.681252328014248,hakd,0.6858229548104425,0.681252328014248,hakd,0.6858229548104425,0.681252328014248,hakd,0.6858229548104425,0.681252328014248,hakd,0.6858229548104425,0.681252328014248,hakd,0.6858229548104425,0.681252328014248,hakd,0.6858229548104425,0.681252328014248,hakd,0.6858229548104425,0.681252328014248,hakd,0.6858229548104425,0.681252328014248,hakd,0.6858229548104425,0.681252328014248,-0.02955985600039535,1.659671134427089e-06,-0.027129493815122488,1.3828316374682115e-05,-0.030252523313805714,3.5475714286966703e-07
7,0.5,0.6152600183957209,0.6871255718607033,0.6482810393430568,0.5103734439834025,31.410917366067462,kd,hard,False,hard,hakd,0.018724727954027336,0.014374723338308085,0.7183965295995701,0.6540221874128898,kd,False,0.6693629904037092,0.6806205536363,0.7248823236049625,0.7032893166859489,0.7254349102084131,0.7137304169838621,0.7156027826738445,0.6957013339658312,0.7250500565894228,0.713605682190679,0.727269369637099,0.7155871939396795,0.7271757181277442,0.720798230843059,0.05551933320125335,0.05607191980470394,0.0005525866034505889,0.7248823236049625,0.6693629904037092,0.7248823236049625,0.7254349102084131,0.7032893166859489,0.6806205536363,0.7032893166859489,0.7137304169838621,kd,0.7248823236049625,0.7032893166859489,kd,0.7248823236049625,0.7032893166859489,kd,0.7248823236049625,0.7032893166859489,hakd,0.7254349102084131,0.7137304169838621,kd,0.7248823236049625,0.7032893166859489,hakd,0.7254349102084131,0.7137304169838621,hakd,0.7254349102084131,0.7137304169838621,kd,0.7248823236049625,0.7032893166859489,kd,0.7248823236049625,0.7032893166859489,hakd,0.7254349102084131,0.7137304169838621,0.03741548388646691,0.0003277493600124934,0.028826265303381792,0.0007125198738003812,0.03434154724127994,0.00044849861816644693
7,1.0,0.5918468390760717,0.6448465455030291,0.6134048984195154,0.5172890733056708,4.3700538328001395,hakd,hard,False,hard,hakd,0.01913536462492936,0.014375734820585124,0.7060315414867647,0.6504904008733071,kd,False,0.6693629904037092,0.6806205536363,0.7246333216055456,0.7003256804929813,0.717937167522909,0.7090020903237094,0.7162322973028367,0.693615533850808,0.7198490531234629,0.7093201565486095,0.7189407188792334,0.7054500328130118,0.7142748668953017,0.7075114831176793,0.05527033120183644,0.04857417711919987,-0.006696154082636574,0.717937167522909,0.6693629904037092,0.7246333216055456,0.717937167522909,0.7090020903237094,0.6806205536363,0.7003256804929813,0.7090020903237094,hakd,0.717937167522909,0.7090020903237094,kd,0.7246333216055456,0.7003256804929813,kd,0.7246333216055456,0.7003256804929813,hakd,0.717937167522909,0.7090020903237094,kd,0.7246333216055456,0.7003256804929813,hakd,0.717937167522909,0.7090020903237094,hakd,0.717937167522909,0.7090020903237094,kd,0.7246333216055456,0.7003256804929813,hakd,0.717937167522909,0.7090020903237094,hakd,0.717937167522909,0.7090020903237094,0.010555860257642831,0.001999383911819135,0.0045609385285039295,0.002571442505298229,0.009252149454268666,0.00211767305135218
7,2.0,0.5781897829441751,0.6199054190311909,0.5849267237155805,0.5297372060857538,1.5564007857753206,hakd,hard,False,hakd,hakd,0.01953150428410832,0.014684643807461765,0.6775761423776211,0.6319655140691347,kd,False,0.6693629904037092,0.6806205536363,0.6966727952897561,0.6755588328411983,0.7061537296642437,0.692998174451885,0.6970789268732579,0.6730109308642301,0.7094501773970232,0.6957912977893593,0.7127729557213387,0.6977854002052931,0.6997010268076734,0.6897621242351951,0.02730980488604695,0.036790739260534555,0.009480934374487604,0.7061537296642437,0.6693629904037092,0.6966727952897561,0.7061537296642437,0.692998174451885,0.6806205536363,0.6755588328411983,0.692998174451885,hakd,0.7061537296642437,0.692998174451885,kd,0.6966727952897561,0.6755588328411983,hakd,0.7061537296642437,0.692998174451885,hakd,0.7061537296642437,0.692998174451885,kd,0.6966727952897561,0.6755588328411983,hakd,0.7061537296642437,0.692998174451885,hakd,0.7061537296642437,0.692998174451885,hakd,0.7061537296642437,0.692998174451885,hakd,0.7061537296642437,0.692998174451885,hakd,0.7061537296642437,0.692998174451885,-0.005289094738367333,0.0010626882567226377,-0.00959318062374654,0.0013618303395360285,-0.0071802746207027925,0.0011895655843819188
7,4.0,0.5736754511942153,0.6026263510078915,0.5637665309288346,0.5546334716459198,0.6910224771003589,hakd,hakd,True,hakd,hakd,0.017804361426965065,0.014448818006088904,0.6382367441839282,0.6083582047757577,kd,False,0.6693629904037092,0.6806205536363,0.6756120937403217,0.6478976095189796,0.6922594323295258,0.6830147167165181,0.6653905581060647,0.6387464287192858,0.7041168093357745,0.6939937347002867,0.6975080443515331,0.6852009589033973,0.7005179867828971,0.6918118550658673,0.006249103336612549,0.022896441925816635,0.016647338589204086,0.6922594323295258,0.6922594323295258,0.6756120937403217,0.6922594323295258,0.6830147167165181,0.6830147167165181,0.6478976095189796,0.6830147167165181,hakd,0.6922594323295258,0.6830147167165181,kd,0.6756120937403217,0.6478976095189796,hakd,0.6922594323295258,0.6830147167165181,hakd,0.6922594323295258,0.6830147167165181,hakd,0.6922594323295258,0.6830147167165181,hakd,0.6922594323295258,0.6830147167165181,hakd,0.6922594323295258,0.6830147167165181,hakd,0.6922594323295258,0.6830147167165181,hakd,0.6922594323295258,0.6830147167165181,hakd,0.6922594323295258,0.6830147167165181,-0.016266387825402396,0.0005069473422667731,-0.014271816258294937,0.00042110814102065805,-0.01630460749757024,0.0005086698723919342
